active_binding,active_pressure,axis,condition_id,decision_step,decision_time,fresh_window_id,kv_binding,kv_pressure,latency_outcomes_used_for_regime_selection,live_state_fingerprint,n_unique_non_sbs_actions,p6_policies_with_non_sbs_action,queue_pressure,regime_roles,sbs_canonical_action_hash,source_record_id_end,source_record_id_start,state_id,unique_non_sbs_canonical_action_hashes,window_index,workload
0,0.0078125,kv_capacity,kv_16000,489,0.489,azure_2023_conv::w18,0,0.6570625,False,af932adfbc0b0763677250cefd2a56515f205546d779118dd46de76730145495,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step489,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,490,0.49,azure_2023_conv::w18,0,0.6573125,False,1733f8510035dc6f8465e39bdd30d72ad315fe9ca9536635ea8be4f794604820,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step490,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,491,0.491,azure_2023_conv::w18,0,0.6575625,False,d906e8d50b8c527b0b2de38c571e438fa78f5cdcfe78f8bbdf86763d7726b061,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step491,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,492,0.492,azure_2023_conv::w18,0,0.6578125,False,f7df739843e3dcb135d230269430c4ae7c22cd29328754a0a48b476c2b60c67c,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step492,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,493,0.493,azure_2023_conv::w18,0,0.6580625,False,9617d2574a6240f1ecafdfbe32424bdfc8dc52027a2fc66f03c6f3769eefb4cb,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step493,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,494,0.494,azure_2023_conv::w18,0,0.6583125,False,abbdc1e1f9c21350e627e7d138ffa52d4aa445800a959b0a32d9f9a0916f822f,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step494,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,495,0.495,azure_2023_conv::w18,0,0.6585625,False,2d483329476118d4e4f66a10d5abfee28cbf827ad606c86253e7e0b05112be34,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step495,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,496,0.496,azure_2023_conv::w18,0,0.6588125,False,df54d20eb41fd5de30cae3309ce8e85007304ccef45e472c0cfe2c8774582149,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step496,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,497,0.497,azure_2023_conv::w18,0,0.6590625,False,61972684cfd16f726246bcd680bf5e3c92575fc0f98570a3b0996a0571cf8eb8,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step497,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,498,0.498,azure_2023_conv::w18,0,0.6593125,False,a0f42ca060799ab3f449e0143702fe878f989c0c428c666f6d886312435dceb4,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step498,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,499,0.499,azure_2023_conv::w18,0,0.6595625,False,dee8da7835e2ab8011bf08c7dd833f3617881eaf026cf3665a27daacdfd122d0,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step499,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,500,0.5,azure_2023_conv::w18,0,0.6598125,False,a8299656d54d5a2ddc49c74f59e93ab5e75029f143c0214c07d1d37b95580858,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step500,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,501,0.501,azure_2023_conv::w18,0,0.6600625,False,2f9f6f5d3378cb3e82889a76732d86fe4bea95f4cc8991d73b783fc82f8352cf,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step501,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,502,0.502,azure_2023_conv::w18,0,0.6603125,False,ffcbc8c3f76b7173883fdf18907645a898f9aeb3268b6027a6adaf7fa83d3a2b,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step502,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,503,0.503,azure_2023_conv::w18,0,0.6605625,False,abed37b4435b3c1c87312898c80a3e7bd8f17e560cf503df00d763a20d2834b2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step503,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,504,0.504,azure_2023_conv::w18,0,0.6608125,False,5cd91c34925b323b9e1c4f666b588d90cf3b48fa54829fcba35a58bb8b9b83ae,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step504,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,505,0.505,azure_2023_conv::w18,0,0.6610625,False,18d30b8fae5a6e8b5c453eddcaee3020c4e69d70043145546876186ddad3f46f,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step505,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,506,0.506,azure_2023_conv::w18,0,0.6613125,False,3e347ee4cb9ba8d16f9af02c310dd6cb64ae18a0760dce758cc118c9d277050e,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step506,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,507,0.507,azure_2023_conv::w18,0,0.6615625,False,5ec850ed1d983a7ab1b62ec237a37687169046a186c0c3bb95faf5eba738c6c8,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step507,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,508,0.508,azure_2023_conv::w18,0,0.6618125,False,10d2c97d8956659d76ce39b916327ce9ad1c81e4ef7b05c3f1f2382422e51558,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step508,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,509,0.509,azure_2023_conv::w18,0,0.6620625,False,d8a485f793609e8d820518f6d7eaa3125b33bb2fe62b49e7c0446315a513441f,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step509,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,510,0.51,azure_2023_conv::w18,0,0.6623125,False,affd03c1250b41c5255a5bbb6bd1e5356720f6941d7a6034a961e79b62233b76,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step510,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,511,0.511,azure_2023_conv::w18,0,0.6625625,False,adeacf0fff22b1fb4ed15013f3add19d3071246a7ebd431fb4aff5a9a0943a1d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step511,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,512,0.512,azure_2023_conv::w18,0,0.6628125,False,131610b8877eb338474c5a0d524eb3a86cc77783a14702c7d8ed6e587af26a8d,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step512,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,513,0.513,azure_2023_conv::w18,0,0.6630625,False,7dab461d92fa72181454f5cdccc2a460e14654eaefa0124ec5da3e656df0a99b,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step513,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,514,0.514,azure_2023_conv::w18,0,0.6633125,False,34561c3a6dfdc054b50a3a7d55a2f59004cb30f9ee5b7e3af2c36a404d1db1b1,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step514,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,515,0.515,azure_2023_conv::w18,0,0.6635625,False,cfe3b6937739cf9922c782eb3552eda4648d1b25ec49d74981596cad21689eea,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step515,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,516,0.516,azure_2023_conv::w18,0,0.6638125,False,a270382de01a8fe57314dad1fb9fac2cd3d7730d335639fa93f751c421925fda,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step516,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,517,0.517,azure_2023_conv::w18,0,0.6640625,False,bf778aff29a5cf5a8cdb8c8f8af60616b315dc0bd93f8007567d6df26b351e66,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step517,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,518,0.518,azure_2023_conv::w18,0,0.6643125,False,7ce066c644d8b64401c776d7db7599469c0de97b3b35ff39a6d5cbfd72e03a5b,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step518,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,519,0.519,azure_2023_conv::w18,0,0.6645625,False,bdf6a2fbf9ff63e88b6c0d58073fa13ba8a23037b4b25b5b35eb587ced9099d8,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step519,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,520,0.52,azure_2023_conv::w18,0,0.6648125,False,c802c0cea6e996d2b9b14300e98504e333d76ef06c8bf77599023579357f1bb9,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step520,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,521,0.521,azure_2023_conv::w18,0,0.6650625,False,82d2848d088f8a2cf73bf113fdde7b67261d031a55f64db71312ea3b35b42795,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step521,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,522,0.522,azure_2023_conv::w18,0,0.6653125,False,a721eddc325fee7c1789745710e93fe949d7a5896bdafe9d8d8cf9a12613f1ab,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step522,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,523,0.523,azure_2023_conv::w18,0,0.6655625,False,593ee609ac321ad0bd7d2041c49546c18b693b9664f6a730495da93074e59fd2,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step523,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,524,0.524,azure_2023_conv::w18,0,0.6658125,False,593abfd449ca8044a7b61d662a195403457c079ef4a0f54e809ed064a72e536f,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step524,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,525,0.525,azure_2023_conv::w18,0,0.6660625,False,c3f7a15b5123214aa9c637336c07c4f2f822ae8eb1c7afc9f7077913cd23cb67,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step525,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,526,0.526,azure_2023_conv::w18,0,0.6663125,False,b52f7175d69ebd57ff8b69b5a29724032fea401fd04972a8fe22ec32a4b9124c,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step526,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,527,0.527,azure_2023_conv::w18,0,0.6665625,False,4fbf779d6745eb592cf9c5698a54739eee3531aaa2b69c724cdb46e128128c51,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step527,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,528,0.528,azure_2023_conv::w18,0,0.6668125,False,f3a348afb324c8b9ce7ff912615b362ce2ae613ada216a979e6a2933b4191259,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step528,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,529,0.529,azure_2023_conv::w18,0,0.6670625,False,575aa3b543c779c693adf1d5a8f17e34648b34e6e2c5eca5f1769f9b6ad192ba,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step529,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,530,0.53,azure_2023_conv::w18,0,0.6673125,False,a0e97cfbd770133dc6f607bcf46410a97df87393857cda0f3450ba98fa04a22a,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step530,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,531,0.531,azure_2023_conv::w18,0,0.6675625,False,4f20239eb842fa18eccb5d921eff8d1b9f8afe8dfc04449145cb39f0bd43c55e,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step531,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.0078125,kv_capacity,kv_16000,532,0.532,azure_2023_conv::w18,0,0.6678125,False,c8b19caba7408521c8ea7c8f279549e4cf9f036b66373d10f4403b23ff85d5a9,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step532,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.005859375,kv_capacity,kv_16000,533,0.533,azure_2023_conv::w18,0,0.5678125,False,0b04503c222e3097dbbd2df2f9c895b66410d5b618c8569bf0da2c9b13754dcb,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step533,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
0,0.005859375,kv_capacity,kv_16000,534,0.534,azure_2023_conv::w18,0,0.568,False,0a7a99e7227898256cce41c0842acbed7005023a442ccc41779904b734dbd9b1,1,"chunked_prefill_small,estimated_service_time_first,full_prefill,least_laxity_first,weighted_fair_share",1,"onset,strongest-valid",952bd353c79bef75dea529eeb46f1ee1ac61a4efb946ed96403fe542a094c856,3799,3600,phase_a::FRESH_LATENCY_SUPPORT::azure_2023_conv::w18::faithful::kv_16000::step534,"[""2422730beddd2477838688cddee8469f688ca8c79f6e01580c793b8afb3b2070""]",18,azure_2023_conv
