abs_delta_anwg,acquisition_priority,acquisition_type,active_sequences,alt_policy_id,alternative_policy,burst_pressure,canonical_alt_action,canonical_ref_action,cf_anwg,cf_extra_steps,cf_finished,cf_num_completed,cf_num_dropped,cf_sim_duration,chosen_native_policy,chosen_policy_id,completed_count_pre,completion_count_delta,contention_score_v2,delta_anwg,disagree,disagreeing_p6,fairness_pressure,fold,high_burst_pressure,high_fairness_pressure,high_kv_pressure,high_prefill_decode_pressure,high_service_heterogeneity,high_urgency_pressure,kv_pressure,kv_pressure_manifest,kv_utilization_mean,live_fingerprint_unchanged,n_disagreeing_p6,n_elevated_mechanisms,prefill_decode_pressure,priority_skew,queue_length,queue_size,raw_stage1_policy_id,ref_replay_anwg,ref_replay_live_fingerprint_unchanged,ref_replay_matches_reference,ref_replay_minus_reference_anwg,reference_anwg,reference_num_completed,reference_policy,reference_sim_duration,scenario_id,seed,service_heterogeneity,sim_duration_delta,sim_time,step,subsequent_trajectory_diverged,terminal_utility_effect,urgency_pressure
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.139818,(),"((0, (28,)),)",0.17209410965931987,2658,True,55,0,3.454,least_laxity_first,least_laxity_first,10,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.073868,3,False,False,False,False,False,True,0.15935171171861529,0.270595,0.23782064790513227,True,5,1,0.551035,1.2731251448403669,18.0,18,least_laxity_first,,,,,0.17209410965931987,55,live_p6_dwell_router_v1,3.454,joint_mm_0227,20261051,0.576513,0.0,0.796,796,False,False,0.897217
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.139818,(),"((0, (37,)),)",0.17209410965931987,2615,True,55,0,3.454,least_laxity_first,least_laxity_first,11,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.073868,3,False,False,False,False,False,True,0.15961991609034656,0.270595,0.23531102128393264,True,5,1,0.551035,1.2731251448403669,24.0,24,least_laxity_first,,,,,0.17209410965931987,55,live_p6_dwell_router_v1,3.454,joint_mm_0227,20261051,0.576513,0.0,0.839,839,False,False,0.897217
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.139818,(),"((0, (29,)),)",0.17209410965931987,2405,True,55,0,3.455,least_laxity_first,least_laxity_first,12,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.073868,3,False,False,False,False,False,True,0.23504281691220139,0.270595,0.30866491695243203,True,5,1,0.551035,1.2731251448403669,27.0,27,least_laxity_first,,,,,0.17209410965931987,55,live_p6_dwell_router_v1,3.454,joint_mm_0227,20261051,0.576513,0.0009999999999998899,1.05,1050,True,False,0.897217
0.0,,DISAGREEMENT,4,full_prefill,full_prefill,0.139818,(),"((0, (30,)),)",0.17209410965931987,2365,True,55,0,3.454,least_laxity_first,least_laxity_first,13,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.073868,3,False,False,False,False,False,True,0.22745646468323147,0.270595,0.28565681334891474,True,5,1,0.551035,1.2731251448403669,26.0,26,least_laxity_first,,,,,0.17209410965931987,55,live_p6_dwell_router_v1,3.454,joint_mm_0227,20261051,0.576513,0.0,1.089,1089,False,False,0.897217
0.0,0.33489834901694576,AGREEMENT_CONTROL,1,estimated_service_time_first,estimated_service_time_first,0.402404,"((0, (0,)),)","((0, (0,)),)",0.2734873679426923,1389,True,46,0,1.455,chunked_prefill_small,chunked_prefill_small,0,0,0.0,0.0,False,,0.296795,1,False,False,True,True,True,True,0.0,1.0,0.03925771680548751,True,0,4,0.936957,1.0,1.0,1,chunked_prefill_small,0.2734873679426923,True,True,0.0,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.066,66,False,False,0.819735
0.0,0.6550987213064249,AGREEMENT_CONTROL,2,estimated_service_time_first,estimated_service_time_first,0.402404,"((0, (1,)),)","((0, (1,)),)",0.2734873679426923,1376,True,46,0,1.455,chunked_prefill_small,chunked_prefill_small,0,0,0.0,0.0,False,,0.296795,1,False,False,True,True,True,True,0.03956393924546791,1.0,0.0740139637432631,True,0,4,0.936957,1.0,1.0,1,chunked_prefill_small,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.079,79,False,False,0.819735
0.0,0.1383960932782066,AGREEMENT_CONTROL,5,estimated_service_time_first,estimated_service_time_first,0.402404,"((0, (2, 3, 4)),)","((0, (2, 3, 4)),)",0.2734873679426923,1374,True,46,0,1.455,chunked_prefill_small,chunked_prefill_small,0,0,0.5,0.0,False,,0.296795,1,False,False,True,True,True,True,0.07098236158745713,1.0,0.291125673689368,True,0,4,0.936957,1.0,3.0,3,chunked_prefill_small,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.081,81,False,False,0.819735
0.0,0.14234013750695032,AGREEMENT_CONTROL,6,estimated_service_time_first,estimated_service_time_first,0.402404,"((0, (5,)),)","((0, (5,)),)",0.2734873679426923,1329,True,46,0,1.455,chunked_prefill_small,chunked_prefill_small,0,0,0.0,0.0,False,,0.296795,1,False,False,True,True,True,True,0.30046545810877023,1.0,0.33448677119059284,True,0,4,0.936957,1.0,1.0,1,chunked_prefill_small,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.126,126,False,False,0.819735
0.0,0.6692252202768915,AGREEMENT_CONTROL,3,estimated_service_time_first,estimated_service_time_first,0.402404,"((0, (6,)),)","((0, (6,)),)",0.2734873679426923,1270,True,46,0,1.455,chunked_prefill_small,chunked_prefill_small,4,0,0.0,0.0,False,,0.296795,1,False,False,True,True,True,True,0.1641046055854973,1.0,0.2895333170014699,True,0,4,0.936957,1.0,1.0,1,chunked_prefill_small,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.185,185,False,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (10, 11)),)",0.2734873679426923,1261,True,46,0,1.455,chunked_prefill_small,chunked_prefill_small,4,0,0.5,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.296795,1,False,False,True,True,True,True,0.4307018618324351,1.0,0.5794034786869182,True,5,4,0.936957,1.0,2.0,2,chunked_prefill_small,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.194,194,False,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (20,)),)",0.2734873679426923,1223,True,46,0,1.456,kv_constrained_online,kv_constrained_online,5,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.7991487016168545,1.0,0.8234015188633023,True,5,4,0.936957,2.092206993009099,14.0,14,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0009999999999998899,0.233,233,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (19,)),)",0.2734873679426923,1216,True,46,0,1.455,kv_constrained_online,kv_constrained_online,6,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.7874203821656051,1.0,0.826218765311122,True,5,4,0.936957,2.092206993009099,16.0,16,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0,0.23900000000000002,239,False,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (15,)),)",0.2734873679426923,1204,True,46,0,1.457,kv_constrained_online,kv_constrained_online,7,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.6991058304752572,1.0,0.8245345418912298,True,5,4,0.936957,2.092206993009099,15.0,15,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0020000000000000018,0.253,253,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (28,)),)",0.2734873679426923,1180,True,46,0,1.456,kv_constrained_online,kv_constrained_online,8,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.8044157275845174,1.0,0.92984443900049,True,5,4,0.936957,2.092206993009099,14.0,14,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0009999999999998899,0.276,276,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (33,)),)",0.2734873679426923,1221,True,46,0,1.5310000000000001,kv_constrained_online,kv_constrained_online,9,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.8970480156785889,1.0,0.9360913767760901,True,5,4,0.936957,2.092206993009099,19.0,19,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.07600000000000007,0.31,310,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (34,)),)",0.2734873679426923,1127,True,46,0,1.454,weighted_fair_share,weighted_fair_share,10,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.296795,1,False,False,True,True,True,True,0.8106932876041156,1.0,0.8456638902498775,True,5,4,0.936957,2.092206993009099,19.0,19,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,-0.001000000000000112,0.327,327,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (32,)),)",0.2734873679426923,1106,True,46,0,1.457,kv_constrained_online,kv_constrained_online,11,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.723266780989711,1.0,0.7631675649191573,True,5,4,0.936957,2.092206993009099,18.0,18,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0020000000000000018,0.35100000000000003,351,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (36,)),)",0.2734873679426923,1086,True,46,0,1.463,kv_constrained_online,kv_constrained_online,12,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.7284419402253797,1.0,0.839202596766291,True,5,4,0.936957,2.092206993009099,18.0,18,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.008000000000000007,0.377,377,True,False,0.819735
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.402404,(),"((0, (23,)),)",0.2734873679426923,1067,True,46,0,1.456,kv_constrained_online,kv_constrained_online,13,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,least_laxity_first",0.296795,1,False,False,True,True,True,True,0.7132533072023518,1.0,0.8386820186183244,True,5,4,0.936957,2.092206993009099,17.0,17,kv_constrained_online,,,,,0.2734873679426923,46,live_p6_dwell_router_v1,1.455,joint_mm_0228,20261052,0.646409,0.0009999999999998899,0.389,389,True,False,0.819735
0.0,0.14717850505973734,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.165214,"((0, (0,)),)","((0, (0,)),)",0.7579875455255215,1307,True,40,0,1.315,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.13972,4,False,False,True,True,False,False,0.0,0.788365,0.04927281694715442,True,0,2,0.6125,1.0,1.0,1,estimated_service_time_first,0.7579875455255215,True,True,0.0,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.008,8,False,False,0.501852
0.0,0.039792744449086245,AGREEMENT_CONTROL,2,weighted_fair_share,weighted_fair_share,0.165214,"((0, (1,)),)","((0, (1,)),)",0.7579875455255215,1296,True,40,0,1.315,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.13972,4,False,False,True,True,False,False,0.04930890543612939,0.788365,0.09858172238328382,True,0,2,0.6125,1.0,1.0,1,estimated_service_time_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.019,19,False,False,0.501852
0.0,0.16215825271049855,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.165214,"((0, (2,)),)","((0, (2,)),)",0.7579875455255215,1256,True,40,0,1.315,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.13972,4,False,False,True,True,False,False,0.09944784611868301,0.788365,0.11324567840344525,True,0,2,0.6125,1.0,1.0,1,estimated_service_time_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.059000000000000004,59,False,False,0.501852
0.0,0.19076794959870483,AGREEMENT_CONTROL,4,chunked_prefill_small,chunked_prefill_small,0.165214,"((0, (3,)),)","((0, (3,)),)",0.7579875455255215,1244,True,40,0,1.315,full_prefill,full_prefill,0,0,0.0,0.0,False,,0.13972,4,False,False,True,True,False,False,0.11364265178216988,0.788365,0.1629154687293243,True,0,2,0.6125,1.0,1.0,1,estimated_service_time_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.07100000000000001,71,False,False,0.501852
0.0,0.8341813776627266,AGREEMENT_CONTROL,5,weighted_fair_share,weighted_fair_share,0.165214,"((0, (4,)),)","((0, (4,)),)",0.7579875455255215,1234,True,40,0,1.315,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.13972,4,False,False,True,True,False,False,0.16330041261172396,0.788365,0.21257322955887836,True,0,2,0.6125,1.0,1.0,1,estimated_service_time_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.081,81,False,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (15,)),)",0.7579875455255215,1136,True,40,0,1.315,weighted_fair_share,weighted_fair_share,0,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.5808682890447378,0.788365,0.6301411059918921,True,5,2,0.6125,1.0,1.0,1,weighted_fair_share,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.179,179,False,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (16,)),)",0.7579875455255215,1121,True,40,0,1.31,weighted_fair_share,weighted_fair_share,1,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.5807479940814878,0.788365,0.6300208110286423,True,5,2,0.6125,1.0,1.0,1,weighted_fair_share,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,-0.004999999999999893,0.189,189,True,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (18,)),)",0.7579875455255215,1073,True,40,0,1.316,weighted_fair_share,weighted_fair_share,2,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.6318372649737155,0.788365,0.6410157706696821,True,5,2,0.6125,1.0,2.0,2,weighted_fair_share,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.001000000000000112,0.243,243,True,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (19,)),)",0.7579875455255215,1047,True,40,0,1.315,weighted_fair_share,weighted_fair_share,3,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.6242586822889725,0.788365,0.6633545453451863,True,5,2,0.6125,1.0,2.0,2,weighted_fair_share,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.268,268,False,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (22,)),)",0.7579875455255215,966,True,40,0,1.315,weighted_fair_share,weighted_fair_share,4,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.6379482491068099,0.788365,0.6473312562403012,True,5,2,0.6125,1.496781741833587,10.0,10,weighted_fair_share,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.34900000000000003,349,False,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (25,)),)",0.7579875455255215,911,True,40,0,1.315,weighted_fair_share,weighted_fair_share,5,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.6047107507608657,0.788365,0.6126863068243332,True,5,2,0.6125,1.496781741833587,12.0,12,weighted_fair_share,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.404,404,False,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (34,)),)",0.7579875455255215,781,True,40,0,1.309,least_laxity_first,least_laxity_first,6,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.5810968494749125,0.788365,0.6303696664220669,True,5,2,0.6125,1.496781741833587,16.0,16,least_laxity_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,-0.006000000000000005,0.528,528,True,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (38,)),)",0.7579875455255215,762,True,40,0,1.31,weighted_fair_share,weighted_fair_share,7,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.580627699118238,0.788365,0.5889280515824803,True,5,2,0.6125,1.496781741833587,17.0,17,least_laxity_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,-0.004999999999999893,0.548,548,True,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (26,)),)",0.7579875455255215,749,True,40,0,1.315,least_laxity_first,least_laxity_first,8,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,weighted_fair_share,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.5373576008372529,0.788365,0.5866304177844074,True,5,2,0.6125,1.496781741833587,17.0,17,least_laxity_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.5660000000000001,566,False,False,0.501852
0.0,,DISAGREEMENT,16,full_prefill,full_prefill,0.165214,(),"((0, (39,)),)",0.7579875455255215,741,True,40,0,1.315,weighted_fair_share,weighted_fair_share,9,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.13972,4,False,False,True,True,False,False,0.5681170229402495,0.788365,0.5856800875747332,True,5,2,0.6125,1.496781741833587,16.0,16,least_laxity_first,,,,,0.7579875455255215,40,live_p6_dwell_router_v1,1.315,joint_mm_0229,20261053,0.396854,0.0,0.5740000000000001,574,False,False,0.501852
0.0,0.4157048896489243,AGREEMENT_CONTROL,1,weighted_fair_share,weighted_fair_share,0.222178,"((0, (0,)),)","((0, (0,)),)",0.1405301351193686,1094,True,51,0,1.116,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.647239,2,False,True,True,True,True,True,0.0,1.0,0.031454702756148804,True,0,5,0.624559,1.0,1.0,1,estimated_service_time_first,0.1405301351193686,True,True,0.0,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.022,22,False,False,0.829584
0.0,0.9517868177369142,AGREEMENT_CONTROL,2,weighted_fair_share,weighted_fair_share,0.222178,"((0, (1,)),)","((0, (1,)),)",0.1405301351193686,1084,True,51,0,1.116,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.647239,2,False,True,True,True,True,True,0.032010876282288964,1.0,0.28513162773451983,True,0,5,0.624559,1.0,1.0,1,estimated_service_time_first,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.032,32,False,False,0.829584
0.0,0.5840060540882495,AGREEMENT_CONTROL,3,weighted_fair_share,weighted_fair_share,0.222178,"((0, (2,)),)","((0, (2,)),)",0.1405301351193686,1059,True,51,0,1.116,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.647239,2,False,True,True,True,True,True,0.28766530713138055,1.0,0.30972685700160674,True,0,5,0.624559,1.0,1.0,1,estimated_service_time_first,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.057,57,False,False,0.829584
0.0,0.6589266678405575,AGREEMENT_CONTROL,4,weighted_fair_share,weighted_fair_share,0.222178,"((0, (3,)),)","((0, (3,)),)",0.1405301351193686,1044,True,51,0,1.116,estimated_service_time_first,estimated_service_time_first,0,0,0.0,0.0,False,,0.647239,2,False,True,True,True,True,True,0.3124459275738475,1.0,0.3625015449264615,True,0,5,0.624559,1.0,1.0,1,estimated_service_time_first,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.07200000000000001,72,False,False,0.829584
0.0,0.5318082258348354,AGREEMENT_CONTROL,5,estimated_service_time_first,estimated_service_time_first,0.222178,"((0, (4,)),)","((0, (4,)),)",0.1405301351193686,1043,True,51,0,1.116,chunked_prefill_small,chunked_prefill_small,0,0,0.25,0.0,False,,0.647239,2,False,True,True,True,True,True,0.34408602150537637,1.0,0.44302311209986406,True,0,5,0.624559,1.0,1.0,1,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.073,73,False,False,0.829584
0.0,,DISAGREEMENT,7,full_prefill,full_prefill,0.222178,"((0, (5,)),)","((0, (5, 6)),)",0.1405301351193686,1024,True,51,0,1.116,chunked_prefill_small,chunked_prefill_small,0,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.4671857619577308,1.0,0.5691509084167594,True,5,5,0.624559,1.0,2.0,2,estimated_service_time_first,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.092,92,False,False,0.829584
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.222178,(),"((0, (7,)),)",0.1405301351193686,1018,True,51,0,1.116,weighted_fair_share,weighted_fair_share,0,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.57143739957978,1.0,0.5977629464837474,True,5,5,0.624559,3.3369338164479188,2.0,2,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.098,98,False,False,0.829584
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.222178,(),"((0, (11,)),)",0.1405301351193686,1000,True,51,0,1.116,weighted_fair_share,weighted_fair_share,1,0,0.0,0.0,True,"full_prefill,chunked_prefill_small,estimated_service_time_first,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.5792238289457422,1.0,0.6027067111605487,True,5,5,0.624559,3.3369338164479188,9.0,9,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.116,116,False,False,0.829584
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.222178,(),"((0, (8,)),)",0.1405301351193686,999,True,51,0,1.116,chunked_prefill_small,chunked_prefill_small,2,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.5017303176368805,1.0,0.5329996292176492,True,5,5,0.624559,3.3369338164479188,8.0,8,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.117,117,False,False,0.829584
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.222178,(),"((0, (9,)),)",0.1405301351193686,988,True,51,0,1.116,chunked_prefill_small,chunked_prefill_small,3,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.5119268322827834,1.0,0.5397355085897911,True,5,5,0.624559,3.3369338164479188,11.0,11,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.128,128,False,False,0.829584
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.222178,(),"((0, (10,)),)",0.1405301351193686,971,True,51,0,1.116,chunked_prefill_small,chunked_prefill_small,4,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.5151402793227042,1.0,0.5651340996168582,True,5,5,0.624559,3.3369338164479188,10.0,10,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.0,0.145,145,False,False,0.829584
0.0,,DISAGREEMENT,8,full_prefill,full_prefill,0.222178,(),"((0, (12,)),)",0.1405301351193686,966,True,51,0,1.123,chunked_prefill_small,chunked_prefill_small,5,0,0.0,0.0,True,"full_prefill,estimated_service_time_first,weighted_fair_share,least_laxity_first,kv_constrained_online",0.647239,2,False,True,True,True,True,True,0.5450500556173526,1.0,0.6342232109751575,True,5,5,0.624559,3.3369338164479188,10.0,10,chunked_prefill_small,,,,,0.1405301351193686,51,live_p6_dwell_router_v1,1.116,joint_mm_0230,20261054,0.999966,0.006999999999999895,0.157,157,True,False,0.829584
