scenario_id,family,template_name,generator_version,seed,fraction_impossible,generator_family,heterogeneity,inversion_fraction,max_active_sequences,n_impossible,n_normal,n_short,offset,overload_factor,rank_agreement_kendall_tau,rank_agreement_spearman,ratio,role,sobol_index,sobol_scramble_seed,target_utilization,total_required_service_s,window_s
sobolB.idx10.case2b_prediction_inversion_boundary.stress.strong.util0.898975.inv0.647897.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.647897,,,,,,,-0.7396717600452745,-0.9016060909191952,,stress,10,20260810,0.898975,,
sobolB.idx10.case2b_prediction_inversion_boundary.stress.strong.util0.898975.inv0.647897.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.647897,,,,,,,-0.7396717600452745,-0.9016060909191952,,stress,10,20260810,0.898975,,
sobolB.idx10.case2b_prediction_inversion_boundary.stress.strong.util0.898975.inv0.647897.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.647897,,,,,,,-0.7403628117913832,-0.9016284110487413,,stress,10,20260810,0.898975,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.moderate.util0.728031.inv0.453869.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.453869,,,,,,,-0.43853630646083475,-0.6950073666360881,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.moderate.util0.728031.inv0.453869.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.453869,,,,,,,-0.4378935317687464,-0.6948768555067549,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.moderate.util0.728031.inv0.453869.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.453869,,,,,,,-0.4433693796243597,-0.6954026183394946,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.moderate.util0.728031.inv0.453869.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.453869,,,,,,,-0.4429223744292237,-0.6969646430953969,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.strong.util0.728031.inv0.453869.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.453869,,,,,,,-0.43909348441926344,-0.6967793925584238,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.strong.util0.728031.inv0.453869.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.453869,,,,,,,-0.4397283531409168,-0.6968156052017338,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.strong.util0.728031.inv0.453869.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.453869,,,,,,,-0.4411764705882353,-0.6968989663221072,,stress,11,20260810,0.728031,,
sobolB.idx11.case2b_prediction_inversion_boundary.stress.strong.util0.728031.inv0.453869.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.453869,,,,,,,-0.4399092970521542,-0.6968265436558663,,stress,11,20260810,0.728031,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.moderate.util0.657866.inv0.512938.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.512938,,,,,,,-0.5082904516866781,-0.7501737414171739,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.moderate.util0.657866.inv0.512938.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.512938,,,,,,,-0.5077275329135661,-0.7500416967810086,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.moderate.util0.657866.inv0.512938.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.512938,,,,,,,-0.5128059191804212,-0.7505628596047473,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.moderate.util0.657866.inv0.512938.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.512938,,,,,,,-0.5125570776255708,-0.7503891483211028,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.strong.util0.657866.inv0.512938.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.512938,,,,,,,-0.5082152974504249,-0.7501875677327924,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.strong.util0.657866.inv0.512938.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.512938,,,,,,,-0.5087719298245614,-0.7502222963209959,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.strong.util0.657866.inv0.512938.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.512938,,,,,,,-0.5101809954751131,-0.7503056574413692,,stress,12,20260810,0.657866,,
sobolB.idx12.case2b_prediction_inversion_boundary.stress.strong.util0.657866.inv0.512938.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.512938,,,,,,,-0.5090702947845805,-0.7502362029678209,,stress,12,20260810,0.657866,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.moderate.util0.81914.inv0.32281.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.32281,,,,,,,-0.11707595659623073,-0.403330275484391,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.moderate.util0.81914.inv0.32281.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.32281,,,,,,,-0.11606632361349342,-0.40530661032968257,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.moderate.util0.81914.inv0.32281.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.32281,,,,,,,-0.1217292377701934,-0.4079272868777274,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.moderate.util0.81914.inv0.32281.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.32281,,,,,,,-0.1187214611872146,-0.40766066266399814,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.strong.util0.81914.inv0.32281.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.32281,,,,,,,-0.11728045325779037,-0.4075638424986801,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.strong.util0.81914.inv0.32281.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.32281,,,,,,,-0.11827956989247312,-0.4076080915860842,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.strong.util0.81914.inv0.32281.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.32281,,,,,,,-0.11990950226244344,-0.4076914527064577,,stress,13,20260810,0.81914,,
sobolB.idx13.case2b_prediction_inversion_boundary.stress.strong.util0.81914.inv0.32281.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.32281,,,,,,,-0.11791383219954649,-0.4076029567053855,,stress,13,20260810,0.81914,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.moderate.util1.087226.inv0.83952.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.83952,,,,,,,-0.9507445589919816,-0.9896589108498037,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.moderate.util1.087226.inv0.83952.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.83952,,,,,,,-0.9495702005730658,-0.9899788736309558,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.moderate.util1.087226.inv0.83952.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.83952,,,,,,,-0.9520821448944666,-0.9908552686438559,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.moderate.util1.087226.inv0.83952.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.83952,,,,,,,-0.9496279336004579,-0.9899794307315988,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.strong.util1.087226.inv0.83952.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.83952,,,,,,,-0.9489795918367347,-0.990746658515575,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.strong.util1.087226.inv0.83952.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.83952,,,,,,,-0.9501980758347481,-0.990858063799044,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.strong.util1.087226.inv0.83952.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.83952,,,,,,,-0.9501980758347481,-0.990858063799044,,stress,14,20260810,1.087226,,
sobolB.idx14.case2b_prediction_inversion_boundary.stress.strong.util1.087226.inv0.83952.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.83952,,,,,,,-0.9489216799091941,-0.9907186127938644,,stress,14,20260810,1.087226,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.moderate.util0.61716.inv0.027444.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.027444,,,,,,,0.8667425968109339,0.8064659605815472,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.moderate.util0.61716.inv0.027444.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.027444,,,,,,,0.8710781517398745,0.8129760382498472,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.moderate.util0.61716.inv0.027444.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.027444,,,,,,,0.8669698692438885,0.8064874781110153,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.moderate.util0.61716.inv0.027444.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.027444,,,,,,,0.8712250712250712,0.8129864354013786,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.strong.util0.61716.inv0.027444.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.027444,,,,,,,0.8675721561969439,0.8065412510073081,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.strong.util0.61716.inv0.027444.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.027444,,,,,,,0.8676470588235294,0.8065466266533289,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.strong.util0.61716.inv0.027444.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.027444,,,,,,,0.8676470588235294,0.8065466266533289,,stress,15,20260810,0.61716,,
sobolB.idx15.case2b_prediction_inversion_boundary.stress.strong.util0.61716.inv0.027444.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.027444,,,,,,,0.8696883852691218,0.8098010337353416,,stress,15,20260810,0.61716,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.moderate.util0.632308.inv0.865429.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.865429,,,,,,,-0.969054441260745,-0.9941622883829537,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.moderate.util0.632308.inv0.865429.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.865429,,,,,,,-0.969054441260745,-0.9949963862789794,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.moderate.util0.632308.inv0.865429.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.865429,,,,,,,-0.9714774671990872,-0.9953581454818355,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.moderate.util0.632308.inv0.865429.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.865429,,,,,,,-0.9679266895761741,-0.994482432732933,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.strong.util0.632308.inv0.865429.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.865429,,,,,,,-0.9682539682539683,-0.9952482841025926,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.strong.util0.632308.inv0.865429.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,strong,0.865429,,,,,,,-0.969439728353141,-0.9953595642992106,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.strong.util0.632308.inv0.865429.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,strong,0.865429,,,,,,,-0.969439728353141,-0.9953595642992106,,stress,16,20260810,0.632308,,
sobolB.idx16.case2b_prediction_inversion_boundary.stress.strong.util0.632308.inv0.865429.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,strong,0.865429,,,,,,,-0.9682179341657208,-0.9952203634746847,,stress,16,20260810,0.632308,,
sobolB.idx17.case2b_prediction_inversion_boundary.stress.moderate.util1.069551.inv0.048348.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,moderate,0.048348,,,,,,,0.8667425968109339,0.8064659605815472,,stress,17,20260810,1.069551,,
sobolB.idx17.case2b_prediction_inversion_boundary.stress.moderate.util1.069551.inv0.048348.s20260810,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260810,,sobol_family_b_prediction_sensitive,moderate,0.048348,,,,,,,0.8710781517398745,0.8129760382498472,,stress,17,20260810,1.069551,,
sobolB.idx17.case2b_prediction_inversion_boundary.stress.moderate.util1.069551.inv0.048348.s20260811,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260811,,sobol_family_b_prediction_sensitive,moderate,0.048348,,,,,,,0.8669698692438885,0.8064874781110153,,stress,17,20260810,1.069551,,
sobolB.idx17.case2b_prediction_inversion_boundary.stress.moderate.util1.069551.inv0.048348.s20260812,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260812,,sobol_family_b_prediction_sensitive,moderate,0.048348,,,,,,,0.8712250712250712,0.8129864354013786,,stress,17,20260810,1.069551,,
sobolB.idx17.case2b_prediction_inversion_boundary.stress.strong.util1.069551.inv0.048348.s20260809,prediction_inversion_boundary,prediction_inversion_boundary_grid,sobol_pilot_v1,20260809,,sobol_family_b_prediction_sensitive,strong,0.048348,,,,,,,0.8675721561969439,0.8065412510073081,,stress,17,20260810,1.069551,,
